228.223348	228.223348	c
\	1731.296631	1731.296631
230.213772	230.213772	c
\	1182.468018	1182.468018
233.625926	233.625926	c
\	3158.814941	3158.814941
243.329239	243.329239	c
\	992.121643	992.121643
248.127581	248.127581	c
\	842.795654	842.795654
263.837707	263.837707	c
\	810.251160	810.251160
265.366067	265.366067	c
\	799.556335	799.556335
268.209529	268.209529	c
\	1078.428345	1078.428345
274.180799	274.180799	c
\	647.928284	647.928284
276.277852	276.277852	c
\	546.569153	546.569153
278.552621	278.552621	c
\	469.334595	469.334595
278.552621	278.552621	c
\	469.334595	469.334595
286.620944	286.620944	c
\	477.674408	477.674408
287.971588	287.971588	c
\	420.522064	420.522064
299.985214	299.985214	c
\	676.974792	676.974792
299.985214	299.985214	c
\	676.974792	676.974792
302.437700	302.437700	c
\	799.556335	799.556335
304.392580	304.392580	c
\	2330.514404	2330.514404
313.527201	313.527201	c
\	1394.225830	1394.225830
329.166240	329.166240	c
\	706.647156	706.647156
342.601597	342.601597	c
\	842.795654	842.795654
345.302886	345.302886	c
\	1548.472534	1548.472534
348.608410	348.608410	c
\	1439.354736	1439.354736
352.766973	352.766973	c
\	842.795654	842.795654
358.667156	358.667156	c
\	1195.893677	1195.893677
363.145608	363.145608	c
\	1350.049927	1350.049927
370.005460	370.005460	c
\	1223.033325	1223.033325
374.377282	374.377282	c
\	1004.190063	1004.190063
376.261075	376.261075	c
\	876.041260	876.041260
383.867336	383.867336	c
\	573.431519	573.431519
385.786672	385.786672	c
\	628.905151	628.905151
391.047077	391.047077	c
\	610.150635	610.150635
396.343024	396.343024	c
\	887.281677	887.281677
404.233630	404.233630	c
\	600.872742	600.872742
407.503611	407.503611	c
\	600.872742	600.872742
416.496059	416.496059	c
\	821.022278	821.022278
419.730497	419.730497	c
\	788.937256	788.937256
427.692190	427.692190	c
\	778.393311	778.393311
430.073589	430.073589	c
\	910.003479	910.003479
434.196609	434.196609	c
\	667.223816	667.223816
440.487768	440.487768	c
\	956.427246	956.427246
447.809682	447.809682	c
\	1004.190063	1004.190063
450.084451	450.084451	c
\	1053.329834	1053.329834
451.470639	451.470639	c
\	853.798889	853.798889
454.278557	454.278557	c
\	555.459717	555.459717
460.072110	460.072110	c
\	537.741638	537.741638
461.280582	461.280582	
\	469.334595	469.334595
464.017414	464.017414	c
\	520.273560	520.273560
468.886842	468.886842	c
\	321.638458	321.638458
469.988683	469.988683	c
\	968.240967	968.240967
473.187578	473.187578	c
\	767.924133	767.924133
474.076160	474.076160	c
\	910.003479	910.003479
474.964741	474.964741	c
\	1155.900757	1155.900757
476.173213	476.173213	c
\	968.240967	968.240967
485.414463	485.414463	c
\	887.281677	887.281677
488.435641	488.435641	c
\	706.647156	706.647156
490.532694	490.532694	c
\	1783.688721	1783.688721
491.421276	491.421276	c
\	1985.638428	1985.638428
491.989969	491.989969	c
\	1040.913330	1040.913330
498.352214	498.352214	c
\	1532.549927	1532.549927
500.093835	500.093835	c
\	1766.100464	1766.100464
500.982416	500.982416	c
\	1564.508423	1564.508423
502.972840	502.972840	c
\	1321.117554	1321.117554
506.100647	506.100647	
\	921.485901	921.485901
517.794384	517.794384	c
\	412.587036	412.587036
520.424586	520.424586	c
\	373.747131	373.747131
528.563995	528.563995	c
\	314.403717	314.403717
543.598799	543.598799	c
\	842.795654	842.795654
575.587744	575.587744	c
\	1364.670532	1364.670532
576.760672	576.760672	c
\	1195.893677	1195.893677
579.070984	579.070984	c
\	980.138916	980.138916
582.447595	582.447595	c
\	757.528992	757.528992
583.798240	583.798240	c
\	696.686035	696.686035
584.971168	584.971168	c
\	582.513672	582.513672
587.565826	587.565826	c
\	573.431519	573.431519
588.916471	588.916471	c
\	528.976562	528.976562
592.293082	592.293082	c
\	412.587036	412.587036
594.390135	594.390135	c
\	452.831970	452.831970
596.025125	596.025125	c
\	4884.017090	4884.017090
597.162510	597.162510	c
\	2623.835449	2623.835449
598.833044	598.833044	c
\	2004.792603	2004.792603
601.747592	601.747592	c
\	2818.282715	2818.282715
603.418126	603.418126	c
\	2183.444580	2183.444580
605.621809	605.621809	c
\	1801.402588	1801.402588
609.638198	609.638198	c
\	1485.455566	1485.455566
612.019597	612.019597	c
\	1696.984253	1696.984253
614.400997	614.400997	c
\	1663.155884	1663.155884
616.320333	616.320333	c
\	1696.984253	1696.984253
618.595103	618.595103	c
\	1629.805176	1629.805176
620.869872	620.869872	c
\	1264.472534	1264.472534
625.277238	625.277238	c
\	980.138916	980.138916
630.253296	630.253296	c
\	1596.924683	1596.924683
634.091969	634.091969	c
\	1564.508423	1564.508423
637.361950	637.361950	c
\	1306.804932	1306.804932
638.996941	638.996941	c
\	1236.748413	1236.748413
647.918302	647.918302	c
\	980.138916	980.138916
650.868394	650.868394	c
\	1065.834473	1065.834473
652.574471	652.574471	c
\	887.281677	887.281677
662.597673	662.597673	c
\	810.251160	810.251160
667.182755	667.182755	c
\	1801.402588	1801.402588
671.128059	671.128059	c
\	1424.204834	1424.204834
678.947578	678.947578	c
\	1103.886230	1103.886230
680.547026	680.547026	c
\	1091.112305	1091.112305
682.608535	682.608535	c
\	980.138916	980.138916
684.030266	684.030266	c
\	876.041260	876.041260
685.914060	685.914060	c
\	853.798889	853.798889
687.620137	687.620137	c
\	876.041260	876.041260
689.539473	689.539473	c
\	788.937256	788.937256
690.676858	690.676858	c
\	767.924133	767.924133
691.920873	691.920873	c
\	799.556335	799.556335
693.520320	693.520320	c
\	747.207520	747.207520
694.728791	694.728791	c
\	726.783325	726.783325
695.617373	695.617373	c
\	706.647156	706.647156
698.105402	698.105402	c
\	736.959106	736.959106
698.709637	698.709637	c
\	686.795410	686.795410
699.669306	699.669306	c
\	638.382935	638.382935
702.654941	702.654941	c
\	638.382935	638.382935
705.533946	705.533946	c
\	726.783325	726.783325
707.275566	707.275566	c
\	610.150635	610.150635
712.749230	712.749230	c
\	619.494568	619.494568
716.125841	716.125841	c
\	564.413635	564.413635
723.696558	723.696558	c
\	1040.913330	1040.913330
726.504476	726.504476	c
\	1016.344177	1016.344177
728.565986	728.565986	c
\	1209.415039	1209.415039
731.160645	731.160645	c
\	1040.913330	1040.913330
734.039650	734.039650	c
\	842.795654	842.795654
736.598765	736.598765	c
\	831.870178	831.870178
738.802448	738.802448	c
\	657.541748	657.541748
740.970588	740.970588	c
\	628.905151	628.905151
743.316444	743.316444	c
\	591.660645	591.660645
749.607603	749.607603	c
\	921.485901	921.485901
750.887160	750.887160	c
\	864.880615	864.880615
752.948670	752.948670	c
\	676.974792	676.974792
753.943882	753.943882	c
\	610.150635	610.150635
755.507786	755.507786	c
\	546.569153	546.569153
757.107233	757.107233	c
\	511.632202	511.632202
758.991026	758.991026	c
\	788.937256	788.937256
763.433935	763.433935	c
\	810.251160	810.251160
764.322517	764.322517	c
\	726.783325	726.783325
769.831724	769.831724	c
\	1040.913330	1040.913330
773.243878	773.243878	c
\	1209.415039	1209.415039
776.193970	776.193970	c
\	788.937256	788.937256
784.830985	784.830985	c
\	726.783325	726.783325
786.430432	786.430432	c
\	887.281677	887.281677
788.172053	788.172053	c
\	757.528992	757.528992
791.548663	791.548663	c
\	528.976562	528.976562
793.965606	793.965606	c
\	555.459717	555.459717
796.880154	796.880154	c
\	546.569153	546.569153
798.586231	798.586231	c
\	358.593475	358.593475
800.256765	800.256765	c
\	321.638458	321.638458
804.912934	804.912934	
\	300.087555	300.087555
806.654554	806.654554	
\	285.973419	285.973419
808.289544	808.289544	
\	251.553482	251.553482
810.457684	810.457684	c
\	328.924744	328.924744
818.703723	818.703723	c
\	647.928284	647.928284
833.383094	833.383094	c
\	1532.549927	1532.549927
838.963388	838.963388	c
\	1040.913330	1040.913330
840.989355	840.989355	c
\	968.240967	968.240967
843.406297	843.406297	c
\	956.427246	956.427246
848.453442	848.453442	c
\	767.924133	767.924133
850.657124	850.657124	c
\	767.924133	767.924133
859.471856	859.471856	c
\	351.097076	351.097076
861.071303	861.071303	c
\	307.220154	307.220154
863.132813	863.132813	c
\	265.174866	265.174866
865.229866	865.229866	c
\	412.587036	412.587036
873.227102	873.227102	c
\	389.117645	389.117645
886.804632	886.804632	c
\	444.668213	444.668213
900.311075	900.311075	c
\	810.251160	810.251160
904.256378	904.256378	c
\	676.974792	676.974792
930.451770	930.451770	c
\	628.905151	628.905151
932.228933	932.228933	c
\	767.924133	767.924133
934.645876	934.645876	c
\	821.022278	821.022278
946.304069	946.304069	c
\	1321.117554	1321.117554
950.284915	950.284915	c
\	1335.532104	1335.532104
957.144767	957.144767	c
\	555.459717	555.459717
961.836479	961.836479	c
\	412.587036	412.587036
964.679940	964.679940	c
\	420.522064	420.522064
967.416772	967.416772	c
\	412.587036	412.587036
969.727085	969.727085	c
\	272.058533	272.058533
972.428374	972.428374	c
\	272.058533	272.058533
987.747524	987.747524	c
\	278.991272	278.991272
995.211611	995.211611	c
\	726.783325	726.783325
1059.829279	1059.829279	c
\	420.522064	420.522064
1076.108098	1076.108098	c
\	4319.387695	4319.387695
1117.729269	1117.729269	c
\	1454.612427	1454.612427
1118.511221	1118.511221	c
\	1501.042236	1501.042236
1127.219323	1127.219323	c
\	1129.708740	1129.708740
1137.811218	1137.811218	c
\	799.556335	799.556335
1145.808454	1145.808454	c
\	528.976562	528.976562
1147.869963	1147.869963	c
\	461.053955	461.053955
1149.398324	1149.398324	c
\	494.532593	494.532593
1155.049704	1155.049704	c
\	358.593475	358.593475
1161.269777	1161.269777	c
\	285.973419	285.973419
1171.328523	1171.328523	
\	307.220154	307.220154
1176.482297	1176.482297	c
\	238.124359	238.124359
1178.188374	1178.188374	c
\	205.374863	205.374863
1179.681192	1179.681192	c
\	238.124359	238.124359
1182.062591	1182.062591	c
\	108.064476	108.064476
1191.836991	1191.836991	c
\	1040.913330	1040.913330
1193.365351	1193.365351	c
\	1004.190063	1004.190063
1198.376953	1198.376953	c
\	1004.190063	1004.190063
1209.857429	1209.857429	c
\	2868.646729	2868.646729
1213.696103	1213.696103	c
\	1485.455566	1485.455566
1293.988354	1293.988354	c
\	2373.896240	2373.896240
1297.720397	1297.720397	c
\	1910.369385	1910.369385
1303.122975	1303.122975	c
\	1306.804932	1306.804932
1341.722968	1341.722968	c
\	1169.137451	1169.137451
1347.943041	1347.943041	c
\	1129.708740	1129.708740
1350.857589	1350.857589	c
\	944.697327	944.697327
1355.300498	1355.300498	c
\	1004.190063	1004.190063
1359.139171	1359.139171	c
\	831.870178	831.870178
1372.005836	1372.005836	c
\	726.783325	726.783325
1377.692759	1377.692759	c
\	218.335190	218.335190
1384.694784	1384.694784	c
\	358.593475	358.593475
1390.843770	1390.843770	c
\	300.087555	300.087555
1393.225169	1393.225169	c
\	205.374863	205.374863
1395.784284	1395.784284	c
\	238.124359	238.124359
1400.547083	1400.547083	c
\	328.924744	328.924744
1402.679679	1402.679679	c
\	4178.710938	4178.710938
1427.950945	1427.950945	c
\	3975.055664	3975.055664
1431.682989	1431.682989	c
\	396.885254	396.885254
1441.315216	1441.315216	c
\	420.522064	420.522064
1445.224975	1445.224975	c
\	428.513641	428.513641
1534.189785	1534.189785	c
\	1532.549927	1532.549927
1538.419434	1538.419434	c
\	1236.748413	1236.748413
1550.895123	1550.895123	c
\	1078.428345	1078.428345
1562.126796	1562.126796	c
\	2142.750732	2142.750732
1570.266206	1570.266206	c
\	1306.804932	1306.804932
1579.543000	1579.543000	c
\	716.679443	716.679443
1582.919611	1582.919611	c
\	736.959106	736.959106
1589.281856	1589.281856	c
\	610.150635	610.150635
1594.648890	1594.648890	c
\	573.431519	573.431519
1616.401373	1616.401373	c
\	3077.415283	3077.415283
1622.443729	1622.443729	c
\	2224.720459	2224.720459
1624.611868	1624.611868	c
\	2122.619629	2122.619629
1628.095109	1628.095109	c
\	1564.508423	1564.508423
1629.836729	1629.836729	c
\	1424.204834	1424.204834
1639.575586	1639.575586	c
\	1169.137451	1169.137451
1643.201000	1643.201000	c
\	831.870178	831.870178
1644.942620	1644.942620	c
\	716.679443	716.679443
1649.669875	1649.669875	c
\	436.562225	436.562225
1655.641145	1655.641145	c
\	180.000275	180.000275
1658.022544	1658.022544	c
\	736.959106	736.959106
1660.937092	1660.937092	c
\	647.928284	647.928284
1662.714256	1662.714256	c
\	610.150635	610.150635
1670.782578	1670.782578	c
\	452.831970	452.831970
1682.476315	1682.476315	c
\	224.884735	224.884735
1693.779075	1693.779075	c
\	300.087555	300.087555
1697.013513	1697.013513	c
\	1142.758301	1142.758301
1699.572629	1699.572629	c
\	1485.455566	1485.455566
1701.847398	1701.847398	c
\	1028.585327	1028.585327
1707.889754	1707.889754	c
\	520.273560	520.273560
1710.377783	1710.377783	c
\	404.708282	404.708282
1713.789937	1713.789937	c
\	555.459717	555.459717
1718.694909	1718.694909	c
\	1335.532104	1335.532104
1719.974467	1719.974467	c
\	1182.468018	1182.468018
1723.599880	1723.599880	c
\	831.870178	831.870178
1726.158996	1726.158996	c
\	1321.117554	1321.117554
1727.616270	1727.616270	c
\	767.924133	767.924133
1731.881463	1731.881463	c
\	821.022278	821.022278
1734.333948	1734.333948	c
\	887.281677	887.281677
1736.075569	1736.075569	c
\	667.223816	667.223816
1738.279252	1738.279252	c
\	477.674408	477.674408
1740.873910	1740.873910	c
\	428.513641	428.513641
1743.824002	1743.824002	c
\	307.220154	307.220154
1756.512950	1756.512950	c
\	211.831955	211.831955
1767.780167	1767.780167	c
\	638.382935	638.382935
1770.516999	1770.516999	
\	736.959106	736.959106
1773.822523	1773.822523	
\	600.872742	600.872742
1779.296187	1779.296187	
\	436.562225	436.562225
1781.570957	1781.570957	c
\	436.562225	436.562225
1782.566168	1782.566168	c
\	272.058533	272.058533
1785.125284	1785.125284	c
\	314.403717	314.403717
1786.937991	1786.937991	c
\	265.174866	265.174866
1788.892871	1788.892871	c
\	293.005371	293.005371
1790.279058	1790.279058	c
\	1873.529663	1873.529663
1791.061010	1791.061010	c
\	205.374863	205.374863
1793.549039	1793.549039	c
\	180.000275	180.000275
1799.484766	1799.484766	c
\	1766.100464	1766.100464
