145.908251	145.908251	C
\	477.416382	477.416382
153.619428	153.619428	C
\	432.225525	432.225525
155.218520	155.218520	C
\	477.416382	477.416382
157.777067	157.777067	C
\	367.670563	367.670563
162.752019	162.752019	C
\	465.952423	465.952423
164.599859	164.599859	C
\	488.993256	488.993256
167.620366	167.620366	C
\	80.656799	80.656799
168.544286	168.544286	C
\	2196.437744	2196.437744
171.884611	171.884611	C
\	1417.810669	1417.810669
174.834047	174.834047	C
\	1376.770874	1376.770874
177.143846	177.143846	C
\	1093.285034	1093.285034
181.123809	181.123809	C
\	745.989197	745.989197
183.362537	183.362537	C
\	573.281311	573.281311
184.819488	184.819488	C
\	421.201477	421.201477
187.058216	187.058216	C
\	195.261978	195.261978
189.901046	189.901046	C
\	249.392639	249.392639
191.535674	191.535674	C
\	240.148682	240.148682
193.205836	193.205836	C
\	249.392639	249.392639
194.307433	194.307433	C
\	230.994858	230.994858
195.053676	195.053676	C
\	221.930069	221.930069
197.399010	197.399010	C
\	2253.675293	2253.675293
200.774871	200.774871	C
\	2525.569092	2525.569092
202.729317	202.729317	C
\	1952.287842	1952.287842
204.292873	204.292873	C
\	1728.718018	1728.718018
208.166229	208.166229	C
\	1850.489624	1850.489624
209.978533	209.978533	C
\	1297.061768	1297.061768
211.790838	211.790838	C
\	1007.665894	1007.665894
214.562597	214.562597	C
\	676.951599	676.951599
216.659184	216.659184	C
\	432.225525	432.225525
217.796316	217.796316	C
\	287.286041	287.286041
220.141651	220.141651	C
\	287.286041	287.286041
221.456460	221.456460	C
\	249.392639	249.392639
224.476967	224.476967	C
\	177.913208	177.913208
229.771737	229.771737	C
\	249.392639	249.392639
231.584042	231.584042	C
\	160.900543	160.900543
234.284730	234.284730	C
\	152.518341	152.518341
236.843277	236.843277	C
\	21.881426	21.881426
239.721643	239.721643	C
\	28.979218	28.979218
241.995907	241.995907	C
\	88.332542	88.332542
247.930314	247.930314	C
\	144.217667	144.217667
248.889769	248.889769	C
\	135.997849	135.997849
250.133508	250.133508	C
\	88.332542	88.332542
251.199569	251.199569	C
\	43.384922	43.384922
252.976338	252.976338	C
\	4509.802734	4509.802734
253.971328	253.971328	C
\	3978.203125	3978.203125
255.215066	255.215066	C
\	3072.201904	3072.201904
256.707552	256.707552	C
\	2031.294678	2031.294678
257.631472	257.631472	C
\	1681.653442	1681.653442
259.159493	259.159493	C
\	1978.366089	1978.366089
262.606424	262.606424	C
\	1075.824463	1075.824463
265.946750	265.946750	C
\	1041.411865	1041.411865
270.744025	270.744025	C
\	731.910095	731.910095
275.079341	275.079341	C
\	717.968201	717.968201
278.064313	278.064313	C
\	573.281311	573.281311
279.201445	279.201445	C
\	512.489380	512.489380
280.196435	280.196435	C
\	432.225525	432.225525
284.531751	284.531751	C
\	789.062439	789.062439
285.846560	285.846560	C
\	774.563965	774.563965
288.405107	288.405107	C
\	573.281311	573.281311
290.395088	290.395088	C
\	1007.665894	1007.665894
291.674361	291.674361	C
\	760.206665	760.206665
292.811493	292.811493	C
\	1502.339600	1502.339600
294.126302	294.126302	C
\	1417.810669	1417.810669
296.258425	296.258425	C
\	1316.697388	1316.697388
302.868005	302.868005	C
\	624.102173	624.102173
305.319946	305.319946	C
\	488.993256	488.993256
307.842957	307.842957	C
\	477.416382	477.416382
309.228837	309.228837	C
\	2004.701050	2004.701050
312.817910	312.817910	C
\	833.418579	833.418579
316.371447	316.371447	C
\	637.121338	637.121338
323.798341	323.798341	C
\	277.673157	277.673157
330.372385	330.372385	C
\	500.683868	500.683868
331.509517	331.509517	C
\	573.281311	573.281311
334.672166	334.672166	C
\	650.268311	650.268311
336.520005	336.520005	C
\	1110.917114	1110.917114
338.083562	338.083562	C
\	1752.598022	1752.598022
339.469441	339.469441	C
\	1825.656494	1825.656494
340.997463	340.997463	C
\	1523.993774	1523.993774
342.951908	342.951908	C
\	2788.194092	2788.194092
348.246679	348.246679	C
\	2004.701050	2004.701050
350.840762	350.840762	C
\	2031.294678	2031.294678
351.835752	351.835752	C
\	2140.309326	2140.309326
354.216622	354.216622	C
\	974.573853	974.573853
357.947837	358.232120	
\	717.968201	731.910095
358.089978	358.089978	C
\	926.134521	926.134521
359.156039	359.156039	C
\	818.488342	818.488342
365.730084	365.730084	C
\	5392.700684	5392.700684
370.136470	370.136470	C
\	5158.854492	5158.854492
372.019845	372.019845	C
\	4612.755859	4612.755859
376.674979	376.674979	C
\	2589.311035	2589.311035
377.634435	377.634435	C
\	2589.311035	2589.311035
383.213489	383.213489	C
\	2927.419434	2927.419434
387.300057	387.300057	C
\	4261.063965	4261.063965
388.685936	388.685936	C
\	2168.236328	2168.236328
393.554283	393.554283	C
\	2282.717529	2282.717529
396.112830	396.112830	C
\	2525.569092	2525.569092
397.498709	397.498709	C
\	2525.569092	2525.569092
404.108289	404.108289	C
\	2494.162842	2494.162842
408.159322	408.159322	C
\	1681.653442	1681.653442
418.677793	418.677793	C
\	1183.197021	1183.197021
426.850930	426.850930	C
\	4771.011719	4771.011719
430.546609	430.546609	C
\	3711.471191	3711.471191
435.592632	435.592632	C
\	4212.760742	4212.760742
442.308818	442.308818	C
\	3542.153076	3542.153076
445.258254	445.258254	C
\	2654.312500	2654.312500
448.634115	448.634115	C
\	3261.333008	3261.333008
450.517490	450.517490	C
\	2525.569092	2525.569092
464.447357	464.447357	C
\	1376.770874	1376.770874
467.325722	467.325722	C
\	958.269287	958.269287
498.596853	498.596853	C
\	2963.085205	2963.085205
502.967704	502.967704	C
\	2687.292725	2687.292725
512.597790	512.597790	C
\	2654.312500	2654.312500
515.973651	515.973651	C
\	1258.361450	1258.361450
520.699856	520.699856	C
\	1110.917114	1110.917114
524.679818	524.679818	C
\	1258.361450	1258.361450
525.603738	525.603738	C
\	1297.061768	1297.061768
533.492591	533.492591	C
\	1417.810669	1417.810669
534.878471	534.878471	C
\	1801.065063	1801.065063
536.548633	536.548633	C
\	1438.633545	1438.633545
541.026091	541.026091	C
\	1075.824463	1075.824463
543.335890	543.335890	C
\	585.800720	585.800720
547.067105	547.067105	C
\	942.123169	942.123169
548.133166	548.133166	C
\	1041.411865	1041.411865
556.057555	556.057555	C
\	926.134521	926.134521
560.854830	560.854830	C
\	2621.652344	2621.652344
563.875337	563.875337	C
\	1376.770874	1376.770874
568.210653	568.210653	C
\	1220.411499	1220.411499
572.332757	572.332757	C
\	1201.713135	1201.713135
578.515912	578.515912	C
\	2058.149658	2058.149658
580.043933	580.043933	C
\	2112.654053	2112.654053
582.460339	582.460339	C
\	1075.824463	1075.824463
583.704077	583.704077	C
\	1220.411499	1220.411499
593.938265	593.938265	C
\	879.096375	879.096375
604.918696	604.918696	C
\	926.134521	926.134521
606.446717	606.446717	C
\	879.096375	879.096375
607.974738	607.974738	C
\	894.622437	894.622437
616.254481	616.254481	C
\	1752.598022	1752.598022
617.071794	617.071794	C
\	2004.701050	2004.701050
619.594806	619.594806	C
\	1776.713013	1776.713013
624.711900	624.711900	C
\	1567.942871	1567.942871
629.367034	629.367034	C
\	1480.896240	1480.896240
630.113277	630.113277	C
\	1590.242188	1590.242188
631.428086	631.428086	C
\	1297.061768	1297.061768
632.529682	632.529682	C
\	1024.456177	1024.456177
635.230371	635.230371	C
\	789.062439	789.062439
636.793928	636.793928	C
\	432.225525	432.225525
638.215343	638.215343	C
\	296.993378	296.993378
640.311930	640.311930	C
\	186.545151	186.545151
641.946557	641.946557	C
\	316.695343	316.695343
643.972073	643.972073	C
\	127.857986	127.857986
647.134722	647.134722	C
\	152.518341	152.518341
649.906481	649.906481	C
\	144.217667	144.217667
651.398967	651.398967	C
\	88.332542	88.332542
654.526080	654.526080	C
\	177.913208	177.913208
659.003537	659.003537	C
\	88.332542	88.332542
660.247275	660.247275	C
\	103.911087	103.911087
664.085096	664.085096	C
\	73.055824	73.055824
675.349810	675.349810	C
\	4612.755859	4612.755859
680.218156	680.218156	C
\	3583.863281	3583.863281
684.979897	684.979897	C
\	1590.242188	1590.242188
686.436847	686.436847	C
\	1545.860596	1545.860596
695.285155	695.285155	C
\	958.269287	958.269287
696.671035	696.671035	C
\	910.301514	910.301514
699.016370	699.016370	C
\	942.123169	942.123169
706.763082	706.763082	C
\	512.489380	512.489380
737.856535	737.856535	C
\	2788.194092	2788.194092
744.537186	744.537186	C
\	2371.566650	2371.566650
749.476603	749.476603	C
\	1093.285034	1093.285034
756.512607	756.512607	C
\	704.161987	704.161987
761.096671	761.096671	C
\	512.489380	512.489380
762.802369	762.802369	C
\	388.769165	388.769165
765.503057	765.503057	C
\	212.953552	212.953552
777.300802	777.300802	C
\	3500.848877	3500.848877
794.819742	794.819742	C
\	4212.760742	4212.760742
796.951865	796.951865	C
\	4117.559082	4117.559082
799.581482	799.581482	C
\	1590.242188	1590.242188
802.566454	802.566454	C
\	1183.197021	1183.197021
814.222057	814.222057	C
\	454.599854	454.599854
816.780604	816.780604	C
\	221.930069	221.930069
818.379696	818.379696	C
\	65.528870	65.528870
820.831637	820.831637	C
\	80.656799	80.656799
823.745538	823.745538	C
\	186.545151	186.545151
825.593377	825.593377	C
\	127.857986	127.857986
827.725500	827.725500	C
\	96.083725	96.083725
839.523244	839.523244	C
\	160.900543	160.900543
842.188397	842.188397	C
\	144.217667	144.217667
845.066763	845.066763	C
\	2196.437744	2196.437744
846.132824	846.132824	C
\	1926.463867	1926.463867
854.199354	854.199354	C
\	833.418579	833.418579
856.224871	856.224871	C
\	650.268311	650.268311
858.570206	858.570206	C
\	548.607117	548.607117
866.174776	866.174776	C
\	399.474335	399.474335
870.794375	870.794375	C
\	212.953552	212.953552
875.627186	875.627186	C
\	177.913208	177.913208
879.962502	879.962502	C
\	212.953552	212.953552
887.744749	887.744749	C
\	160.900543	160.900543
891.973458	891.973458	C
\	4612.755859	4612.755859
894.141116	894.141116	C
\	991.038879	991.038879
895.242713	895.242713	C
\	942.123169	942.123169
897.090553	897.090553	C
\	926.134521	926.134521
899.187140	899.187140	C
\	926.134521	926.134521
900.715161	900.715161	C
\	690.490173	690.490173
907.040458	907.040458	C
\	454.599854	454.599854
908.035448	908.035448	C
\	357.275024	357.275024
910.771672	910.771672	C
\	287.286041	287.286041
917.878747	917.878747	C
\	160.900543	160.900543
920.508365	920.508365	C
\	96.083725	96.083725
924.737075	924.737075	C
\	58.075260	58.075260
925.945277	925.945277	C
\	258.727386	258.727386
927.650975	927.650975	C
\	249.392639	249.392639
928.539360	928.539360	C
\	306.796143	306.796143
929.783098	929.783098	C
\	287.286041	287.286041
930.849159	930.849159	C
\	277.673157	277.673157
932.306110	932.306110	C
\	195.261978	195.261978
933.514312	933.514312	C
\	240.148682	240.148682
935.788576	935.788576	C
\	177.913208	177.913208
938.880154	938.880154	C
\	1058.533691	1058.533691
942.256015	942.256015	C
\	803.703491	803.703491
945.418663	945.418663	C
\	650.268311	650.268311
949.753979	949.753979	C
\	500.683868	500.683868
953.236446	953.236446	C
\	378.168213	378.168213
962.013683	962.013683	C
\	388.769165	388.769165
970.115749	970.115749	C
\	1801.065063	1801.065063
971.892518	971.892518	C
\	1801.065063	1801.065063
974.202317	974.202317	C
\	1681.653442	1681.653442
975.588197	975.588197	C
\	974.573853	974.573853
977.436036	977.436036	C
\	1075.824463	1075.824463
978.253350	978.253350	C
\	910.301514	910.301514
980.243331	980.243331	C
\	863.721191	863.721191
984.152222	984.152222	C
\	818.488342	818.488342
986.604163	986.604163	C
\	690.490173	690.490173
988.061114	988.061114	C
\	818.488342	818.488342
990.441984	990.441984	C
\	690.490173	690.490173
992.112146	992.112146	C
\	1201.713135	1201.713135
994.102127	994.102127	C
\	536.449890	536.449890
997.264776	997.264776	C
\	488.993256	488.993256
998.828332	998.828332	C
\	378.168213	378.168213
999.752252	999.752252	C
\	230.994858	230.994858
1001.386879	1001.386879	C
\	346.980743	346.980743
1006.077549	1006.077549	C
\	399.474335	399.474335
1020.966871	1020.966871	C
\	2004.701050	2004.701050
1026.901279	1026.901279	C
\	1239.293579	1239.293579
1030.703564	1030.703564	C
\	818.488342	818.488342
1035.465304	1035.465304	C
\	512.489380	512.489380
1037.881710	1037.881710	C
\	367.670563	367.670563
1040.440257	1040.440257	C
\	169.365280	169.365280
1042.394703	1042.394703	C
\	152.518341	152.518341
1044.455754	1044.455754	C
\	127.857986	127.857986
1046.232523	1046.232523	C
\	28.979218	28.979218
1047.902686	1047.902686	C
\	43.384922	43.384922
1050.994263	1050.994263	C
\	65.528870	65.528870
1053.126386	1053.126386	C
\	80.656799	80.656799
1060.553279	1060.553279	C
\	73.055824	73.055824
1065.705909	1065.705909	C
\	1978.366089	1978.366089
1068.655345	1068.655345	C
\	2253.675293	2253.675293
1071.498175	1071.498175	C
\	1825.656494	1825.656494
1072.812984	1072.812984	C
\	1523.993774	1523.993774
1077.503654	1077.503654	C
\	926.134521	926.134521
1081.448080	1081.448080	C
\	879.096375	879.096375
1086.423033	1086.423033	C
\	536.449890	536.449890
1087.666771	1087.666771	C
\	306.796143	306.796143
1091.469056	1091.469056	C
\	410.284760	410.284760
1097.652211	1097.652211	C
\	1752.598022	1752.598022
1100.281829	1100.281829	C
\	879.096375	879.096375
1105.434459	1105.434459	C
\	488.993256	488.993256
1107.246763	1107.246763	C
\	399.474335	399.474335
1111.617614	1111.617614	C
\	536.449890	536.449890
1119.115578	1119.115578	C
\	1417.810669	1417.810669
1121.567519	1121.567519	C
\	2140.309326	2140.309326
1124.907844	1124.907844	C
\	803.703491	803.703491
1127.004431	1127.004431	C
\	1220.411499	1220.411499
1129.491908	1129.491908	C
\	991.038879	991.038879
1130.877787	1130.877787	C
\	818.488342	818.488342
1131.872778	1131.872778	C
\	803.703491	803.703491
1133.969365	1133.969365	C
\	560.883850	560.883850
1135.710598	1135.710598	C
\	443.358032	443.358032
1138.198075	1138.198075	C
\	326.691895	326.691895
1144.452301	1144.452301	C
\	65.528870	65.528870
1146.051393	1146.051393	C
\	103.911087	103.911087
1147.224060	1147.224060	C
\	135.997849	135.997849
1150.777598	1150.777598	C
\	296.993378	296.993378
1154.508812	1154.508812	C
\	111.815392	111.815392
1160.620897	1160.620897	C
\	177.913208	177.913208
1161.829099	1161.829099	C
\	103.911087	103.911087
1166.519769	1166.519769	C
\	1612.760742	1612.760742
1167.656901	1167.656901	C
\	774.563965	774.563965
1175.119330	1175.119330	C
\	560.883850	560.883850
1182.759436	1182.759436	C
\	879.096375	879.096375
1187.947600	1187.947600	C
\	488.993256	488.993256
1191.181319	1191.181319	
\	465.952423	465.952423
1192.496128	1192.496128	C
\	465.952423	465.952423
1198.714819	1198.714819	C
\	367.670563	367.670563
1205.892965	1205.892965	C
\	195.261978	195.261978
1219.538549	1219.538549	C
\	1776.713013	1776.713013
1233.646093	1233.646093	C
\	1728.718018	1728.718018
1250.276649	1250.276649	C
\	1093.285034	1093.285034
1260.439766	1260.439766	C
\	818.488342	818.488342
1270.922702	1270.922702	C
\	2031.294678	2031.294678
1276.395150	1276.395150	C
\	1417.810669	1417.810669
1278.491737	1278.491737	C
\	1336.526245	1336.526245
1284.177397	1284.177397	C
\	1356.550293	1356.550293
1286.878085	1286.878085	C
\	1041.411865	1041.411865
1291.106795	1291.106795	C
\	848.495911	848.495911
1300.026174	1300.026174	C
\	848.495911	848.495911
1322.804350	1322.804350	C
\	690.490173	690.490173
1328.561081	1328.561081	C
\	818.488342	818.488342
1330.479991	1330.479991	C
\	690.490173	690.490173
1344.338788	1344.338788	C
\	2253.675293	2253.675293
1347.785719	1347.785719	C
\	1376.770874	1376.770874
1351.765681	1351.765681	C
\	512.489380	512.489380
1356.776169	1356.776169	C
\	454.599854	454.599854
1429.836901	1429.836901	C
\	573.281311	573.281311
1430.583144	1430.583144	C
\	704.161987	704.161987
1503.714946	1503.714946	C
\	1705.070679	1705.070679
1564.693651	1564.693651	C
\	1875.566650	1875.566650
1574.039454	1574.039454	C
\	1336.526245	1336.526245
1585.588451	1585.588451	C
\	1075.824463	1075.824463
1599.767066	1599.767066	C
\	942.123169	942.123169
1626.027709	1626.027709	C
\	367.670563	367.670563
1627.946619	1627.946619	C
\	306.796143	306.796143
1631.500156	1631.500156	C
\	160.900543	160.900543
1639.495616	1639.495616	C
\	465.952423	465.952423
1642.978083	1642.978083	C
\	1658.464233	1658.464233
1655.308858	1655.308858	C
\	524.410950	524.410950
1657.085627	1657.085627	C
\	573.281311	573.281311
1725.313547	1725.313547	C
\	803.703491	803.703491
1728.262984	1728.262984	C
\	818.488342	818.488342
